file,line,type,idioma,testid,tracking,labelKey,labelText,destinationKey,destinationUrl
client/src/pages/start.tsx,356,link,fr,link-start-cookies,—,—,—,legal_cookies,/fr/legal/cookies
client/src/pages/start.tsx,356,link,de,link-start-cookies,—,—,—,legal_cookies,/de/legal/cookies
client/src/pages/start.tsx,356,link,pt,link-start-cookies,—,—,—,legal_cookies,/pt/legal/cookies
client/src/pages/start.tsx,356,link,ca,link-start-cookies,—,—,—,legal_cookies,/ca/legal/cookies
client/src/pages/start.tsx,360,link,es,link-start-privacy,—,—,—,legal_privacy,/es/legal/privacidad
client/src/pages/start.tsx,360,link,en,link-start-privacy,—,—,—,legal_privacy,/en/legal/privacy
client/src/pages/start.tsx,360,link,fr,link-start-privacy,—,—,—,legal_privacy,/fr/legal/confidentialite
client/src/pages/start.tsx,360,link,de,link-start-privacy,—,—,—,legal_privacy,/de/legal/datenschutz
client/src/pages/start.tsx,360,link,pt,link-start-privacy,—,—,—,legal_privacy,/pt/legal/privacidade
client/src/pages/start.tsx,360,link,ca,link-start-privacy,—,—,—,legal_privacy,/ca/legal/privacitat
